Chr	gene_name	geneStart	geneEnd	exon_count
3	ST3GAL6	98768440	98793760	9
3	COL8A1	99790682	99796135	2
3	CMSS1	99817979	100178387	10
3	TBC1D23	100261018	100323667	18
3	TMEM45A	100555211	100577017	5
3	ADGRG7	100609856	100695000	16
3	TFG	100713685	100748530	7
3	IMPG2	101226968	101320371	19
3	SENP7	101325942	101513129	24
3	PCNP	101574215	101592752	5
3	ZBTB11	101651165	101676913	11
3	CEP97	101724676	101765550	11
3	NXPE3	101785596	101821953	5
3	NFKBIZ	101849628	101859370	12
3	ZPLD1	102435114	102477617	11
3	CBLB	105658969	105867576	18
3	CCDC54	107377587	107378573	1
3	BBX	107710460	107805456	14
3	IFT57	108162476	108222321	11
3	DZIP3	108605406	108690896	31
3	RETNLB	108755777	108757184	3
3	GUCA1C	108908021	108953761	4
3	MORC1	108958964	109118058	28
3	DPPA2	109300392	109314541	7
3	NECTIN3	111072017	111134214	6
3	CD96	111542248	111649805	14
3	CD96	111542248	111649805	15
3	ZBED2	111593544	111594200	1
3	PLCXD2	111675245	111845868	4
3	PHLDB2	111884077	111974562	16
3	ABHD10	111979061	111991720	5
3	GCSAM	112123454	112133119	6
3	CD200	112333212	112361549	6
3	ATG3	112532698	112561527	12
3	SLC35A5	112563403	112582735	6
3	CCDC80	112605416	112639904	7
3	CD200R1	112923676	112974856	8
3	CD200R1	112923676	112974856	7
3	BOC	113249802	113286861	18
3	CFAP44	113363129	113433663	20
3	SPICE1	113445306	113506604	17
3	SIDT1	113533021	113627707	25
3	NAA50	113721759	113745948	5
3	ATP6V1A	113778753	113809426	14
3	CCDC191	113965154	114056465	17
3	DRD3	114128715	114171991	6
3	ZNF80	114236252	114237073	1
3	TIGIT	114294061	114308130	4
3	ZBTB20	114339004	114351857	2
3	LSAMP	115810316	116445030	7
3	IGSF11	118902519	119105191	7
3	C3orf30	119146189	119151291	3
3	UPK1B	119186741	119203966	7
3	B4GALT4	119212548	119230098	6
3	TMEM39A	119431980	119462073	8
3	POGLUT1	119469021	119492437	11
3	CD80	119527770	119557727	5
3	ADPRH	119582169	119587877	3
3	PLA1A	119597913	119629467	11
3	POPDC2	119642475	119660422	4
3	COX17	119675148	119677309	2
3	MAATS1	119703098	119751096	17
3	NR1I2	119782757	119817211	9
3	GSK3B	119826787	120093433	12
3	GPR156	120167031	120244097	9
3	FSTL1	120396951	120450745	10
3	NDUFB4	120596359	120602269	3
3	HGD	120628379	120682110	14
3	RABL3	120689822	120742506	8
3	GTF2E1	120750552	120781469	4
3	HCLS1	121631845	121658346	13
3	GOLGB1	121664479	121730970	21
3	IQCB1	122991716	123030496	8
3	EAF2	121835285	121886387	6
3	SLC15A2	121894476	121941006	22
3	ILDR1	121988366	122022076	7
3	CD86	122055489	122119533	7
3	CASR	122254189	122285190	6
3	CSTA	122325292	122341566	3
3	WDR5B	122414535	122415527	1
3	KPNA1	122426984	122496564	13
3	PARP9	122528363	122559619	10
3	DTX3L	122564426	122571746	5
3	PARP15	122615709	122636099	8
3	HSPBAP1	122740344	122793679	8
3	DIRC2	122795192	122879377	9
3	SEMA5B	124112519	124162799	21
3	PDIA5	123067164	123161959	17
3	SEC22A	123209217	123271721	6
3	ADCY5	123284607	123448544	21
3	MYLK	123614104	123793840	30
3	MYLK	124815641	124902237	17
3	CCDC14	123914778	123961316	12
3	ROPN1	123969154	123980480	5
3	KALRN	124094837	124518461	34
3	KALRN	124584821	124719469	27
3	UMPS	124730471	124744083	6
3	ITGB5	124763622	124886999	15
3	ZNF148	125232340	125313639	6
3	SNX4	125447778	125520171	14
3	OSBPL11	125530514	125594799	13
3	ALDH1L1	126103790	126160978	22
3	ALDH1L1	127331788	127362519	12
3	KLF15	126343726	126352921	2
3	CFAP100	126396000	126436403	16
3	UROC1	126482344	126517718	20
3	CHST13	126524332	126542577	3
3	C3orf22	126549867	126553389	3
3	CHCHD6	126704312	126960200	8
3	TPRA1	127573520	127580145	10
3	MCM2	127598466	127621772	16
3	PODXL2	127629219	127672479	8
3	ABTB1	127673025	127680474	12
3	SEC61A1	128052552	128069661	12
3	RUVBL1	128081249	128123723	11
3	DNAJB8	128462546	128463244	1
3	GATA2	128481018	128487030	5
3	LINC01565	128573279	128573728	1
3	RPN1	128620410	128650799	10
3	RAB7A	128795367	128813421	5
3	ACAD9	128879691	128912606	18
3	EFCC1	129001628	129039847	8
3	GP9	129061739	129062272	1
3	CNBP	129170452	129171756	4
3	H1FX	129315260	129315901	1
3	MBD4	129431500	129439832	8
3	IFT122	129440330	129520264	29
3	IFT122	129440330	129520264	31
3	IFT122	129440330	129520264	30
3	IFT122	129440330	129520264	27
3	RHO	129528733	129533717	5
3	H1FOO	129543218	129551339	5
3	TMCC1	129370323	129389710	3
3	TRH	129975816	129977215	2
3	PIK3R4	130679314	130745217	19
3	ASTE1	131014056	131025305	4
3	NEK11	131029708	131349775	16
3	NUDT16	131381804	131383340	3
3	MRPL3	131462722	131502820	10
3	CPNE4	131535194	131905442	15
3	ACPP	132317456	132356877	10
3	ACAD11	132558970	132659750	20
3	ACKR4	132600397	132601449	1
3	UBA5	132660537	132676525	12
3	UBA5	132665829	132676525	11
3	NPHP3	132681909	132722354	27
3	CDV3	133574044	133588045	5
3	TF	133746440	133778619	17
3	SRPRB	133805848	133819765	7
3	RAB6B	133828787	133895465	8
3	C3orf36	133928305	133928802	1
3	SLCO2A1	133934712	134029801	14
3	ANAPC13	134478589	134482903	2
3	CEP63	134495320	134561534	14
3	PPP2R3A	136001498	136145165	13
3	PPP2R3A	136023069	136145165	13
3	PCCB	136250375	136330025	15
3	STAG1	136338253	136630897	33
3	SLC35G2	136854460	136855698	1
3	NCK1	136928001	136948452	3
3	IL20RB	136958113	137010222	7
3	SOX14	137764784	137765506	1
3	CLDN18	138010225	138031140	5
3	DZIP1L	138062815	138103970	15
3	A4GNT	138124263	138131255	2
3	ARMC8	138188527	138245248	12
3	NME9	138262539	138324896	9
3	MRAS	138372883	138402268	5
3	ESYT3	138434798	138476853	23
3	CEP70	138495014	138572926	16
3	FAIM	138621428	138633078	4
3	PIK3CB	138655388	138759342	22
3	FOXL2	138945591	138946721	1
3	MRPS22	139344026	139357013	8
3	COPB2	139357862	139389549	22
3	RBP2	139453115	139476458	4
3	RBP1	139517626	139539717	4
3	NMNAT3	139561009	139579052	3
3	CLSTN2	139935374	140566252	17
3	TRIM42	140678229	140700973	5
3	SLC25A36	140942054	140976452	7
3	SPSB4	141066104	141147268	2
3	PXYLP1	141260175	141293204	5
3	RASA2	141487083	141612312	24
3	RNF7	141738341	141745276	3
3	RNF7	142939881	142944334	2
3	GRK7	141778284	141817049	4
3	ATP1B3	141876801	141925700	7
3	GK5	143387243	143426994	10
3	XRN1	142311510	142447943	42
3	ATR	142449428	142578703	47
3	PLS1	142664237	142712006	15
3	TRPC1	142724559	142806234	12
3	PCOLCE2	142818334	142888895	9
3	PAQR9	142962202	142963335	1
3	CHST2	143120816	143122408	1
3	C3orf58	143972332	143989840	3
3	PLOD2	146070716	146160988	19
3	PLOD2	146070716	146160988	20
3	PLSCR4	146194410	146222070	8
3	PLSCR2	146441791	146459903	6
3	PLSCR1	146516044	146536551	8
3	ZIC1	147410112	147413550	3
3	AGTR1	148741035	148742114	1
3	CPA3	148865307	148896706	11
3	GYG1	148991640	149026932	8
3	HPS3	149129723	149172221	17
3	CP	149173713	149221791	19
3	TM4SF18	149321477	149333381	5
3	TM4SF1	149369865	149377546	5
3	WWTR1	149520804	149657305	6
3	COMMD2	149741520	149752443	5
3	RNF13	149846026	149961103	9
3	RNF13	151112557	151161580	4
3	PFN2	149966488	149970855	3
3	TSC22D2	150409350	150458635	4
3	SERP1	150544457	150546134	3
3	ERICH6	150659891	150703897	14
3	SIAH2	150742140	150762848	2
3	CLRN1	150927935	150972707	3
3	GPR171	151198426	151199385	1
3	P2RY14	151213299	151214315	1
3	GPR87	151294168	151300099	2
3	P2RY13	151327990	151329527	2
3	P2RY12	151337816	151338844	1
3	IGSF10	151436688	151458708	6
3	AADACL2	151734035	151757593	5
3	SUCNR1	151879892	151881547	2
3	MBNL1	152300193	152459326	8
3	MBNL1	152300193	152459326	7
3	MBNL1	152300193	152459326	8
3	MBNL1	152300193	152459326	7
3	MBNL1	152300193	152459326	7
3	MBNL1	152300193	152459301	7
3	P2RY1	152835782	152836903	1
3	RAP2B	153162693	153163244	1
3	DHX36	154276170	154324415	25
3	MME	155084167	155180458	22
3	SLC33A1	155828209	155853996	6
3	KCNAB1	156120611	156536746	14
3	KCNAB1	156143178	156536746	14
3	SSR3	156543202	156555088	5
3	TIPARP	156677697	156705130	5
3	CCNL1	157148240	157160093	11
3	VEPH1	157261133	157495348	13
3	PTX3	157436933	157442978	3
3	RSRC1	158122104	158544274	9
3	MLF1	158571300	158605201	7
3	LXN	158666645	158672477	6
3	RARRES1	158697677	158732414	6
3	MFSD1	158802005	158828981	16
3	SCHIP1	159273820	159896773	8
3	IL12A	159989056	159995558	7
3	IFT80	160258524	160384599	19
3	SMC4	160400826	160433808	23
3	TRIM59	160437971	160439182	1
3	KPNA4	160502103	160565281	17
3	ARL14	160677346	160677924	1
3	B3GALNT1	161085758	161086753	1
3	NMD3	161222013	161250909	15
3	SPTSSB	162572530	162573222	1
3	SI	164979361	165076011	47
3	SLITRK3	165187896	165190829	1
3	BCHE	165773381	165831032	3
3	ZBBX	167240792	167372900	18
3	SERPINI2	167442108	167471833	8
3	WDR49	167478877	167604402	14
3	PDCD10	167684307	167720156	7
3	SERPINI1	167789128	167825322	8
3	GOLIM4	168010268	168095284	16
3	MECOM	169084908	169131476	14
3	ACTRT3	169767431	169769519	2
3	MYNN	169774295	169786677	7
3	LRRC34	169793634	169812547	10
3	SAMD7	169919498	169938505	7
3	SEC62	169966822	169993062	8
3	GPR160	170083972	170084988	1
3	PRKCI	170222669	170303126	18
3	CLDN11	170419066	170432755	3
3	EIF5A2	170893359	170907805	4
3	SLC2A2	170997902	171026669	11
3	PLD1	171603077	171738050	26
3	FNDC3B	172112479	172397474	25
3	GHSR	172445160	172448412	2
3	TNFSF10	172506491	172523383	5
3	ECT2	172754530	172820236	23
3	SPATA16	172889569	173117730	10
3	NLGN1	173604598	174281302	5
3	KCNMB2	178807409	178842936	4
3	ZMAT3	179025016	179067751	5
3	KCNMB3	179242903	179266709	4
3	KCNMB3	179242903	179251102	4
3	ZNF639	179328293	179334421	4
3	MFN1	179348851	179392058	17
3	GNB4	179401212	179426199	9
3	ACTL6A	179563092	179588009	14
3	MRPL47	179588871	179604623	7
3	MRPL47	179588871	179598745	4
3	NDUFB5	179604815	179624039	6
3	USP13	179653225	179784140	21
3	PEX5L	179801827	180036598	15
3	TTC14	180602261	180610541	12
3	FXR1	180912685	180976291	17
3	SOX2	181712360	181713313	1
3	DCUN1D1	182945093	182980488	7
3	MCCC1	183015437	183099439	19
3	LAMP3	183124080	183162654	6
3	MCF2L2	183179379	183427976	30
3	B3GNT5	183269798	183270934	1
3	KLHL6	183491926	183555652	7
3	KLHL24	183650356	183679285	6
3	MAP6D1	183817355	183825546	3
3	PARL	183829597	183884845	10
3	HTR3D	184036399	184038974	4
3	HTR3C	184053080	184060351	9
3	HTR3E	184100372	184106692	8
3	EIF2B5	184135385	184144942	16
3	DVL3	184155635	184170754	15
3	ABCF3	184186207	184193697	21
3	ECE2	184249694	184258574	3
3	ECE2	184249694	184292237	19
3	CAMK2N2	184260156	184261284	2
3	PSMD2	184299266	184308889	21
3	EIF4G1	184315796	184334907	31
3	EIF4G1	184317434	184334907	29
3	EIF4G1	184319756	184334907	27
3	FAM131A	184337630	184344969	6
3	CLCN2	184346605	184361478	24
3	POLR2H	184363492	184368293	5
3	THPO	184372512	184376258	5
3	CHRD	184380318	184389421	23
3	EPHB3	184562235	184581621	16
3	MAGEF1	184710897	184711820	1
3	MAP3K13	185428581	185482455	13
3	TMEM41A	185491536	185498960	5
3	LIPH	185508789	185552470	10
3	IGF2BP2	185645530	185824959	16
3	DGKG	186150089	186320458	24
3	CRYGS	186538695	186544325	3
3	TBCCD1	186551149	186564328	6
3	DNAJB11	186570897	186585407	10
3	AHSG	186613141	186620929	7
3	FETUB	186640460	186652630	7
3	HRG	186666031	186677882	7
3	KNG1	186717542	186743784	11
3	EIF4A2	186783610	186789268	11
3	RFC4	186789968	186804712	10
3	ADIPOQ	186853058	186854703	2
3	ST6GAL1	187042703	187075802	5
3	RPL39L	187121144	187121299	1
3	RTP1	187197515	187200069	2
3	SST	187669064	187670290	2
3	BCL6	187722457	187733692	8
3	FLJ42393	189379665	189380039	1
3	LPP	188406120	188874478	9
3	TPRG1	189207384	189320819	5
3	TP63	189631515	189894501	14
3	P3H2	189957911	190120730	15
3	CLDN1	190308276	190322205	4
3	CLDN16	190388119	190410035	5
3	TMEM207	190429594	190449808	5
3	IL1RAP	190564289	190648704	10
3	OSTN	191212532	191250120	3
3	UTS2B	191268415	191282188	5
3	FGF12	192144008	192408222	5
3	MB21D2	192798385	192917839	2
3	HRASLS	193241218	193270704	4
3	ATP13A4	193402651	193554798	30
3	HES1	194136380	194138232	4
3	LRRC15	194359297	194361042	1
3	GP5	194396599	194398281	1
3	TMEM44	194588528	194633214	11
3	PPP1R2	195516895	195543024	6
3	MUC4	195747175	195811816	24
3	MUC4	195747175	195811816	23
3	TFRC	196051941	196077098	18
3	ZDHHC19	197413695	197426495	7
3	SLC51A	196216712	196233198	9
3	PCYT1A	196238687	196270530	8
3	TM4SF19	196323816	196327589	4
3	RNF168	196471818	196503172	6
3	WDR53	196554210	196561474	2
3	NRROS	196654539	196661721	2
3	PIGX	196712532	196733901	6
3	PAK2	196782646	196828404	14
3	SENP5	196885181	196930922	9
3	NCBP2	196937010	196942502	4
3	PIGZ	196947156	196952030	2
3	MELTF	197003371	197029701	16
3	MELTF	197019604	197029701	7
3	DLG1	197044622	197297203	25
3	BDH1	197511894	197546442	6
3	FYTTD1	197749971	197781908	9
3	LRCH3	197791278	197871470	19
3	IQCG	197889579	197945626	10
3	LMLN	197960221	198038666	16
3	ANKRD18DP	199288169	199291779	3
4	ZNF718	145136	145789	1
4	ABCA11P	410281	410751	1
4	PIGG	499335	539368	13
4	ATP5I	672499	674246	4
4	MFSD7	681957	689126	10
4	PCGF3	733680	766078	8
4	GAK	849672	932186	28
4	TMEM175	947739	958495	10
4	DGKQ	960619	973481	23
4	IDUA	987084	1004392	14
4	FGFRL1	1012485	1025346	6
4	RNF212	1073015	1113463	10
4	FLJ35816	1135370	1135786	1
4	SPON2	1167471	1172070	5
4	CTBP1	1212239	1248954	9
4	CRIPAK	1394511	1395851	1
4	SLBP	1693596	1712187	8
4	TMEM129	1717409	1720836	3
4	TACC3	1723421	1745012	15
4	FGFR3	1793934	1807261	17
4	FGFR3	1793934	1807261	15
4	LETM1	1814423	1855949	14
4	WHSC1	1900654	1942400	9
4	WHSC1	1926690	1950433	10
4	NELFA	1983318	2008991	11
4	NAT8L	2059511	2064126	3
4	POLN	2072113	2229230	24
4	MXD4	2250543	2261979	6
4	TNIP2	2742256	2756288	6
4	ADD1	2875915	2928522	14
4	ADD1	2875915	2928170	15
4	MFSD10	2930837	2933922	12
4	RGS12	3316170	3439683	17
4	RGS12	3316170	3430971	16
4	RGS12	3370267	3439683	16
4	HGFAC	3442001	3449418	14
4	DOK7	3463375	3493500	7
4	LRPAP1	3512973	3532411	8
4	OTOP1	4188802	4226863	6
4	TMEM128	4237835	4247624	4
4	LYAR	4267888	4283741	8
4	ZBTB49	4299945	4321315	7
4	NSG1	4387629	4417434	4
4	STX18	4420033	4541963	11
4	MSX1	4859899	4863142	2
4	CYTL1	5015150	5019444	4
4	STK32B	5051863	5499082	12
4	LINC01587	5525330	5526330	2
4	EVC2	5562847	5708512	22
4	EVC	5711380	5811036	21
4	C4orf50	5961101	5990075	7
4	JAKMIP1	6053974	6112849	12
4	WFS1	6277455	6302467	7
4	PPP2R2C	6323301	6472228	9
4	PPP2R2C	6323301	6381845	9
4	MRFAP1	6640862	6641245	1
4	S100P	6693932	6697041	2
4	MRFAP1L1	6709245	6709628	1
4	BLOC1S4	6716209	6716862	1
4	TBC1D14	6923389	7030391	13
4	CCDC96	7041270	7042937	1
4	GRPEL1	7060861	7068031	4
4	AFAP1	7763764	7872077	16
4	LOC389199	7991792	7992607	1
4	SH3TC1	8205194	8240954	17
4	HTRA3	8269968	8306135	9
4	ACOX3	8366960	8416520	17
4	TRMT44	8440822	8476000	11
4	GPR78	8580982	8587362	3
4	CPZ	8592833	8619616	10
4	DRD5	9782029	9783462	1
4	SLC2A9	9826396	10025965	12
4	SLC2A9	9826396	10021428	12
4	HS3ST1	11399081	11400004	1
4	RAB28	13369875	13484149	7
4	NKX3-2	13541992	13544413	2
4	BOD1L1	13570010	13627586	26
4	CPEB2	15005608	15068003	11
4	CPEB2	15005608	15068003	10
4	C1QTNF7	15435743	15442798	2
4	FBXL5	15605722	15655286	11
4	BST1	15703144	15731844	9
4	CD38	15778414	15848601	8
4	FGFBP1	15935927	15936631	1
4	FGFBP2	15962457	15963128	1
4	LDB2	16502642	16898484	8
4	QDPR	17487130	17512053	7
4	LAP3	17577465	17607588	13
4	DCAF16	17803490	17804140	1
4	NCAPG	17811077	17843424	21
4	LCORL	17845720	18021750	7
4	SLIT2	20253815	20619008	37
4	PACRGL	20704481	20727340	7
4	KCNIP4	20730081	21303905	8
4	PPARGC1A	23795821	23889956	13
4	SOD3	24799521	24800243	1
4	LGI2	25003450	25030692	8
4	SEPSECS	25123930	25160368	11
4	PI4K2B	25234163	25277186	10
4	ANAPC4	25377427	25418381	28
4	SLC34A2	25662500	25676748	12
4	RBPJ	26319874	26431006	11
4	RBPJ	26320756	26431006	11
4	CCKAR	26481637	26490266	5
4	TBC1D19	26584193	26754946	21
4	STIM2	26861218	27022995	12
4	ARAP2	36067906	36229485	32
4	C4orf19	37588867	37590999	2
4	PGM2	37826732	37861611	14
4	KLF3	38680625	38697262	5
4	TLR10	38773154	38775589	1
4	TLR6	38827082	38829472	1
4	FAM114A1	38878078	38943556	13
4	TMEM156	38971069	39032312	6
4	KLHL5	39062514	39121065	10
4	RFC1	39288760	39366240	25
4	KLB	39406949	39448685	5
4	RPL9	39454542	39458438	6
4	LIAS	39459117	39477114	11
4	LIAS	39459117	39477076	10
4	UGDH	39500142	39521511	11
4	SMIM14	39552125	39605144	4
4	N4BP2	40097340	40154236	16
4	RHOH	40243386	40243961	1
4	CHRNA9	40335467	40354519	5
4	RBM47	40425903	40438892	3
4	NSUN7	40750693	40808938	11
4	UCHL1	41256976	41268072	9
4	PHOX2B	41745806	41748609	3
4	TMEM33	41935484	41954198	7
4	SLC30A9	41990651	42086125	18
4	ATP8A1	42412915	42656872	37
4	KCTD8	44174789	44448522	2
4	GUF1	44678622	44698680	17
4	GNPDA2	44703080	44722206	6
4	GABRG1	46040987	46123912	9
4	GABRA2	46250307	46388705	9
4	COX7B2	46734946	46735191	1
4	GABRA4	46928224	46993423	9
4	GABRB1	47031651	47426017	9
4	COMMD8	47451644	47463650	5
4	ATP10D	47512540	47591380	22
4	CORIN	47595720	47837948	22
4	NFXL1	47848162	47914202	22
4	NIPAL1	48016839	48036171	6
4	TXK	48067636	48134169	15
4	TEC	48137415	48228613	17
4	SLC10A4	48483561	48488938	3
4	ZAR1	48490291	48494243	4
4	OCIAD1	48832624	48860761	8
4	OCIAD2	48885530	48904548	5
4	CWH43	48986429	49061889	16
4	DCUN1D4	51843242	51913583	10
4	SGCB	52023956	52038258	6
4	SPATA18	52051704	52094886	13
4	RASL11B	52862507	52865804	4
4	FIP1L1	53377838	53459448	18
4	LNX1	53460906	53557964	10
4	CHIC2	54010094	54064299	6
4	GSX2	54100344	54101921	2
4	PDGFRA	54258768	54295271	22
4	KIT	54658014	54738556	21
4	KDR	55079940	55125292	30
4	SRD5A3	55346336	55370090	5
4	TMEM165	55396189	55425451	6
4	CLOCK	55435414	55482784	20
4	NMU	55599145	55636191	9
4	EXOC1	55858323	55904494	18
4	EXOC1	55858323	55904494	17
4	AASDH	56338401	56384298	14
4	PPAT	56395351	56435476	11
4	SRP72	56467635	56501860	19
4	HOPX	56648719	56655999	2
4	SPINK2	56810138	56821661	4
4	REST	56910638	56932151	3
4	NOA1	56963449	56977584	7
4	POLR2B	56978985	57030987	25
4	IGFBP7	57031316	57110350	5
4	EPHA5	65324113	65669741	18
4	EPHA5	65324113	65669741	17
4	STAP1	67558809	67606356	9
4	UBA6	67618996	67701118	33
4	GNRHR	67740479	67754334	3
4	TMPRSS11D	67822336	67883932	10
4	TMPRSS11A	67911341	67963392	10
4	TMPRSS11F	68053908	68129819	10
4	TMPRSS11B	68227910	68245557	10
4	YTHDC1	68314098	68349752	16
4	UGT2B17	68537624	68568483	6
4	UGT2B15	68647103	68670617	6
4	UGT2A3	68929812	68951759	6
4	UGT2B7	69096520	69112735	6
4	UGT2B11	69200439	69214721	6
4	UGT2B28	69280500	69294808	6
4	UGT2A1	69589371	69647643	6
4	SULT1B1	69727087	69755216	7
4	SULT1E1	69841993	69857643	7
4	CSN2	69956349	69960994	6
4	STATH	69998437	70000948	4
4	HTN1	70053076	70055568	4
4	PRR27	70154375	70161596	4
4	ODAM	70196543	70203184	10
4	FDCSP	70231194	70234186	3
4	CSN3	70244819	70249458	3
4	CABS1	70335039	70336226	1
4	SMR3B	70384510	70389847	2
4	MUC7	70474021	70481877	2
4	AMTN	70518777	70532464	8
4	AMBN	70592358	70606729	13
4	ENAM	70629500	70644854	8
4	JCHAIN	70656328	70666489	4
4	UTP3	70688677	70690116	1
4	RUFY3	70722573	70791296	13
4	DCK	70993835	71029377	7
4	SLC4A4	71339248	71567046	22
4	GC	71746175	71784017	12
4	NPFFR2	72031901	72147811	4
4	NPFFR2	72128591	72147811	3
4	ADAMTS3	72283135	72568761	22
4	COX18	73058113	73069648	6
4	ALB	73404327	73420297	14
4	AFP	73436262	73455279	14
4	AFM	73481775	73503069	14
4	RASSF6	73576234	73620499	11
4	RASSF6	73576234	73611794	10
4	CXCL6	73836750	73837640	4
4	PF4V1	73853362	73854121	3
4	PF4	73981203	73981952	3
4	PPBP	73987271	73988102	3
4	EREG	74365308	74384807	5
4	AREG	74445345	74452636	5
4	BTC	74748040	74794324	5
4	RCHY1	75482537	75514285	9
4	THAP6	75515452	75527213	4
4	C4orf26	75556082	75564438	2
4	CDKL2	75581832	75625987	10
4	G3BP2	75645429	75662024	11
4	G3BP2	75645429	75662024	10
4	SDAD1	75950749	75990840	22
4	CXCL11	76034792	76035986	4
4	ART3	76075889	76112518	10
4	NUP54	76115365	76148373	12
4	SCARB2	76161712	76213542	12
4	STBD1	76306769	76309999	2
4	SHROOM3	76436052	76779176	11
4	CCNI	77048218	77066361	6
4	CCNG2	77158532	77165923	7
4	CXCL13	77605865	77611038	4
4	MRPL1	77862848	77952606	9
4	ANXA3	78554473	78610114	12
4	GK2	79406538	79408199	1
4	FGF5	80266824	80286340	2
4	C4orf22	80335768	80963611	6
4	BMP3	81031284	81053535	3
4	PRKG2	81089707	81205046	18
4	HNRNPD	82355333	82373677	7
4	HNRNPD	82355333	82373677	7
4	HNRNPD	82355333	82373677	8
4	HNRNPDL	82426058	82429689	7
4	ENOPH1	82430829	82460119	6
4	SCD5	82660875	82798536	4
4	SEC31A	82819073	82881935	26
4	SEC31A	82819073	82881935	24
4	THAP9	82900802	82918923	5
4	LIN54	82928101	82984843	12
4	COPS4	83035224	83075429	10
4	PLAC8	83094686	83107920	3
4	HPSE	83295343	83334781	12
4	HELQ	83407452	83455692	18
4	MRPS18C	83456077	83461196	6
4	FAM175A	83462468	83485071	9
4	GPAT3	83536622	83604766	12
4	NKX6-1	84493288	84498227	3
4	CDS1	84583401	84648685	13
4	WDFY3	84672867	84860590	65
4	WDFY3-AS2	86106573	86106872	1
4	ARHGAP24	85930930	86000721	7
4	MAPK10	86017227	86159418	11
4	MAPK10	86017358	86102021	8
4	SLC10A6	86823687	86849114	6
4	C4orf36	86887759	86891519	3
4	AFF1	87007407	87135700	20
4	KLHL8	87163518	87195538	9
4	HSD17B13	87305217	87322840	7
4	HSD17B11	87337275	87391069	7
4	NUDT9	87422905	87458020	8
4	NUDT9	87435023	87458020	7
4	SPARCL1	87473774	87499573	10
4	DMP1	87656492	87663319	5
4	IBSP	87802361	87811909	6
4	MEPE	87834714	87846445	3
4	SPP1	87976895	87982895	5
4	PKD2	88007733	88075693	15
4	ABCG2	88092233	88139994	15
4	PPM1K	88262594	88278582	6
4	HERC5	88457269	88505877	23
4	PYURF	88521887	88523699	2
4	NAP1L5	88697205	88697753	1
4	TIGD2	89112974	89114551	1
4	SNCA	89726627	89835666	5
4	MMRN1	89894971	89953417	8
4	TMSB4XP8	91760053	91760187	1
4	GRID2	92304656	93772497	16
4	ATOH1	93828926	93829990	1
4	SMARCAD1	94208394	94289533	23
4	HPGDS	94299479	94334628	5
4	PDLIM5	94455288	94664066	12
4	BMPR1B	95104424	95154672	10
4	UNC5C	95169233	95548856	16
4	PDHA2	95840150	95841316	1
4	STPG2	97559057	98143149	11
4	TSPAN5	98472521	98658225	8
4	ADH6	99204920	99219151	8
4	ADH1A	99276623	99290913	9
4	C4orf17	99513081	99542108	8
4	TRMT10A	99549087	99559337	7
4	MTTP	99574909	99622847	18
4	LAMTOR3	99881993	99893962	6
4	DNAJB14	101041207	101064988	7
4	H2AFZ	99948461	99950169	5
4	EMCN	100410320	100517913	11
4	SLC39A8	102263043	102344661	8
4	NFKB1	102525518	102616593	23
4	MANBA	102632056	102760893	17
4	UBE2D3	102797414	102868743	7
4	UBE2D3	102797414	102826507	7
4	UBE2D3	102798928	102826507	7
4	SLC9B2	103026369	103067549	11
4	BDH2	103079701	103096253	9
4	TACR3	103589681	103719674	5
4	CXXC4	104472321	104491801	2
4	TET2	105233942	105237439	1
4	PPA2	105369724	105474049	12
4	PPA2	105369724	105474049	11
4	PPA2	105369724	105474049	8
4	ARHGEF38	105552765	105631048	4
4	INTS12	105682732	105700004	6
4	GSTCD	105717613	105845576	11
